16017>17756>2010-05-21 01:13:57>8257.11>681.21>8939.32>SHIP>2010-05-21 01:13:57>17756>17756>DENIED
16018>17757>2010-06-11 12:28:37>5141.77>424.20>5570.97>AIR>2010-06-11 12:28:37>17757>17757>PROCESSING
16019>17758>2010-06-11 13:32:46>8721.39>719.51>9442.90>AIR>2010-06-11 13:32:46>17758>17758>PENDING
16020>17759>2010-05-29 02:38:20>9487.68>782.73>10272.41>MAIL>2010-05-29 02:38:20>17759>17759>PROCESSING
16021>17760>2010-06-03 17:50:02>2592.71>213.90>2810.61>MAIL>2010-06-03 17:50:02>17760>17760>PENDING
16022>17761>2010-06-03 03:09:38>1070.97>88.36>1160.33>MAIL>2010-06-03 03:09:38>17761>17761>DENIED
16023>17762>2010-05-22 02:35:47>4798.30>395.86>5195.16>AIR>2010-05-22 02:35:47>17762>17762>DENIED
16024>17763>2010-06-05 00:21:43>1253.69>103.43>1362.12>COURIER>2010-06-05 00:21:43>17763>17763>SHIPPED
16025>17764>2010-06-01 16:49:34>6780.45>559.39>7343.84>COURIER>2010-06-01 16:49:34>17764>17764>PROCESSING
16026>17766>2010-06-27 13:11:15>1296.33>106.95>1404.28>MAIL>2010-06-27 13:11:15>17766>17766>PENDING
16027>17767>2010-06-25 09:52:05>7246.26>597.82>7846.08>MAIL>2010-06-25 09:52:05>17767>17767>PENDING
16028>17768>2010-06-17 19:40:24>9006.84>743.06>9752.90>COURIER>2010-06-17 19:40:24>17768>17768>PENDING
16029>17769>2010-05-14 16:37:58>3054.92>252.03>3311.95>FEDEX>2010-05-14 16:37:58>17769>17769>PROCESSING
16030>17770>2010-05-30 08:34:04>7034.31>580.33>7615.64>FEDEX>2010-05-30 08:34:04>17770>17770>PROCESSING
16031>17771>2010-06-08 19:56:57>3596.92>296.75>3897.67>UPS>2010-06-08 19:56:57>17771>17771>PENDING
16032>17773>2010-06-07 11:18:25>4834.94>398.88>5236.82>UPS>2010-06-07 11:18:25>17773>17773>PENDING
16033>17774>2010-05-19 02:27:09>2570.76>212.09>2784.85>COURIER>2010-05-19 02:27:09>17774>17774>SHIPPED
16034>17775>2010-06-26 12:57:45>3406.58>281.04>3692.62>FEDEX>2010-06-26 12:57:45>17775>17775>SHIPPED
16035>17777>2010-06-07 23:42:08>4743.61>391.35>5137.96>FEDEX>2010-06-07 23:42:08>17777>17777>DENIED
16036>17778>2010-06-09 16:35:13>2496.49>205.96>2704.45>MAIL>2010-06-09 16:35:13>17778>17778>PROCESSING
16037>17779>2010-06-21 21:32:59>6234.86>514.38>6750.24>COURIER>2010-06-21 21:32:59>17779>17779>DENIED
16038>17780>2010-07-06 21:53:18>7522.05>620.57>8143.62>SHIP>2010-07-06 21:53:18>17780>17780>PENDING
16039>17781>2010-06-06 09:19:26>7403.00>610.75>8015.75>MAIL>2010-06-06 09:19:26>17781>17781>SHIPPED
16040>17782>2010-05-19 08:48:42>5454.79>450.02>5905.81>SHIP>2010-05-19 08:48:42>17782>17782>PENDING
16041>17783>2010-05-18 10:55:59>8236.24>679.49>8917.73>FEDEX>2010-05-18 10:55:59>17783>17783>SHIPPED
16042>17784>2010-05-26 15:59:32>1896.66>156.47>2055.13>AIR>2010-05-26 15:59:32>17784>17784>DENIED
16043>17785>2010-06-04 03:06:04>1191.00>98.26>1292.26>COURIER>2010-06-04 03:06:04>17785>17785>PENDING
16044>17786>2010-05-26 16:42:57>6292.76>519.15>6814.91>AIR>2010-05-26 16:42:57>17786>17786>PROCESSING
16045>17787>2010-06-16 08:30:12>6697.03>552.50>7250.53>AIR>2010-06-16 08:30:12>17787>17787>PROCESSING
16046>17788>2010-05-24 08:33:16>5187.94>428.01>5617.95>FEDEX>2010-05-24 08:33:16>17788>17788>PENDING
16047>17789>2010-05-26 19:34:59>740.09>61.06>803.15>MAIL>2010-05-26 19:34:59>17789>17789>PROCESSING
16048>17793>2010-06-29 10:37:48>2618.00>215.99>2838.99>SHIP>2010-06-29 10:37:48>17793>17793>PENDING
16049>17794>2010-06-04 15:12:38>7513.55>619.87>8135.42>COURIER>2010-06-04 15:12:38>17794>17794>PROCESSING
16050>17795>2010-05-10 08:44:00>8709.37>718.52>9431.89>SHIP>2010-05-10 08:44:00>17795>17795>DENIED
16051>17796>2010-06-24 16:28:22>1522.16>125.58>1652.74>AIR>2010-06-24 16:28:22>17796>17796>SHIPPED
16052>17797>2010-05-22 14:00:31>2723.06>224.65>2950.71>COURIER>2010-05-22 14:00:31>17797>17797>PENDING
16053>17798>2010-06-15 21:04:15>8631.56>712.10>9348.66>AIR>2010-06-15 21:04:15>17798>17798>SHIPPED
16054>17799>2010-05-25 12:07:30>1490.53>122.97>1616.50>SHIP>2010-05-25 12:07:30>17799>17799>PROCESSING
16055>17800>2010-05-18 06:35:00>1059.58>87.42>1151.00>MAIL>2010-05-18 06:35:00>17800>17800>PROCESSING
16056>17801>2010-05-30 18:49:51>4004.19>330.35>4336.54>UPS>2010-05-30 18:49:51>17801>17801>PENDING
16057>17802>2010-07-04 12:35:46>816.14>67.33>886.47>MAIL>2010-07-04 12:35:46>17802>17802>DENIED
16058>17803>2010-07-02 02:00:10>6070.62>500.83>6572.45>AIR>2010-07-02 02:00:10>17803>17803>PROCESSING
16059>17804>2010-05-31 17:06:41>6883.05>567.85>7453.90>AIR>2010-05-31 17:06:41>17804>17804>SHIPPED
16060>17805>2010-06-17 00:36:00>4092.91>337.67>4433.58>SHIP>2010-06-17 00:36:00>17805>17805>DENIED
16061>17806>2010-07-04 08:18:36>1852.93>152.87>2007.80>FEDEX>2010-07-04 08:18:36>17806>17806>PROCESSING
16062>17807>2010-07-02 04:05:22>3283.52>270.89>3557.41>UPS>2010-07-02 04:05:22>17807>17807>PROCESSING
16063>17808>2010-05-20 08:27:52>3623.82>298.97>3923.79>SHIP>2010-05-20 08:27:52>17808>17808>SHIPPED
16064>17809>2010-06-29 05:07:53>9801.50>808.62>10612.12>MAIL>2010-06-29 05:07:53>17809>17809>DENIED
16065>17810>2010-05-15 17:45:09>6070.44>500.81>6575.25>MAIL>2010-05-15 17:45:09>17810>17810>SHIPPED
16066>17811>2010-07-07 11:57:55>934.55>77.10>1012.65>FEDEX>2010-07-07 11:57:55>17811>17811>PROCESSING
16067>17812>2010-06-14 00:58:43>1528.97>126.14>1660.11>MAIL>2010-06-14 00:58:43>17812>17812>PENDING
16068>17813>2010-06-06 21:39:06>9506.85>784.32>10295.17>AIR>2010-06-06 21:39:06>17813>17813>SHIPPED
16069>17814>2010-05-16 21:58:29>5111.84>421.73>5535.57>MAIL>2010-05-16 21:58:29>17814>17814>SHIPPED
16070>17815>2010-06-28 01:39:17>3127.88>258.05>3390.93>MAIL>2010-06-28 01:39:17>17815>17815>DENIED
16071>17816>2010-06-10 23:51:35>9856.70>813.18>10674.88>AIR>2010-06-10 23:51:35>17816>17816>PENDING
16072>17817>2010-06-02 10:38:44>2953.89>243.70>3202.59>MAIL>2010-06-02 10:38:44>17817>17817>PROCESSING
16073>17818>2010-05-28 04:21:18>771.95>63.69>837.64>COURIER>2010-05-28 04:21:18>17818>17818>DENIED
16074>17819>2010-07-01 08:05:26>2614.72>215.71>2834.43>UPS>2010-07-01 08:05:26>17819>17819>SHIPPED
16075>17820>2010-06-16 12:37:32>2573.03>212.27>2789.30>COURIER>2010-06-16 12:37:32>17820>17820>PROCESSING
16076>17821>2010-05-25 16:26:43>3018.05>248.99>3269.04>SHIP>2010-05-25 16:26:43>17821>17821>SHIPPED
16077>17822>2010-07-02 16:09:43>8081.67>666.74>8750.41>AIR>2010-07-02 16:09:43>17822>17822>DENIED
16078>17823>2010-06-13 14:33:38>8817.86>727.47>9546.33>COURIER>2010-06-13 14:33:38>17823>17823>PROCESSING
16079>17824>2010-05-23 15:35:42>3980.50>328.39>4310.89>SHIP>2010-05-23 15:35:42>17824>17824>DENIED
16080>17825>2010-06-25 00:33:01>7698.77>635.15>8337.92>FEDEX>2010-06-25 00:33:01>17825>17825>PENDING
16081>17826>2010-06-10 11:49:38>5422.37>447.35>5872.72>MAIL>2010-06-10 11:49:38>17826>17826>DENIED
16082>17828>2010-05-23 08:35:25>5261.10>434.04>5700.14>AIR>2010-05-23 08:35:25>17828>17828>SHIPPED
16083>17829>2010-07-03 16:00:14>3257.82>268.77>3529.59>COURIER>2010-07-03 16:00:14>17829>17829>PENDING
16084>17830>2010-07-06 10:15:46>8766.93>723.27>9492.20>AIR>2010-07-06 10:15:46>17830>17830>PENDING
16085>17831>2010-06-30 12:01:04>9593.17>791.44>10389.61>SHIP>2010-06-30 12:01:04>17831>17831>PENDING
16086>17832>2010-06-21 09:29:21>6915.91>570.56>7487.47>AIR>2010-06-21 09:29:21>17832>17832>PROCESSING
16087>17834>2010-06-30 15:59:10>2889.33>238.37>3130.70>UPS>2010-06-30 15:59:10>17834>17834>PROCESSING
16088>17835>2010-07-02 00:31:12>5690.05>469.43>6161.48>MAIL>2010-07-02 00:31:12>17835>17835>PROCESSING
16089>17836>2010-05-30 11:26:03>4739.59>391.02>5135.61>MAIL>2010-05-30 11:26:03>17836>17836>SHIPPED
16090>17837>2010-07-05 13:46:49>5787.37>477.46>6267.83>AIR>2010-07-05 13:46:49>17837>17837>PROCESSING
16091>17839>2010-05-11 23:33:06>504.85>41.65>549.50>FEDEX>2010-05-11 23:33:06>17839>17839>PROCESSING
16092>17840>2010-06-03 15:24:15>385.06>31.77>421.83>UPS>2010-06-03 15:24:15>17840>17840>SHIPPED
16093>17842>2010-07-03 07:46:29>6500.28>536.27>7037.55>FEDEX>2010-07-03 07:46:29>17842>17842>PENDING
16094>17843>2010-05-21 08:14:52>503.09>41.50>548.59>SHIP>2010-05-21 08:14:52>17843>17843>DENIED
16095>17844>2010-05-14 17:27:49>5404.06>445.83>5851.89>MAIL>2010-05-14 17:27:49>17844>17844>DENIED
16096>17845>2010-05-30 19:31:52>1090.95>90.00>1181.95>UPS>2010-05-30 19:31:52>17845>17845>DENIED
16097>17846>2010-06-20 01:02:10>1235.61>101.94>1342.55>UPS>2010-06-20 01:02:10>17846>17846>PENDING
16098>17847>2010-05-23 18:52:57>924.45>76.27>1003.72>SHIP>2010-05-23 18:52:57>17847>17847>PENDING
16099>17848>2010-06-25 23:47:45>6259.78>516.43>6781.21>UPS>2010-06-25 23:47:45>17848>17848>PENDING
16100>17849>2010-06-06 21:22:28>6961.18>574.30>7539.48>MAIL>2010-06-06 21:22:28>17849>17849>DENIED
16101>17850>2010-07-01 20:00:21>5322.90>439.14>5766.04>SHIP>2010-07-01 20:00:21>17850>17850>DENIED
16102>17851>2010-06-24 15:11:57>2113.94>174.40>2289.34>MAIL>2010-06-24 15:11:57>17851>17851>DENIED
16103>17853>2010-05-08 22:00:24>2603.13>214.76>2821.89>SHIP>2010-05-08 22:00:24>17853>17853>PROCESSING
16104>17854>2010-06-26 04:31:45>1535.92>126.71>1665.63>COURIER>2010-06-26 04:31:45>17854>17854>PENDING
16105>17855>2010-06-23 18:10:27>2797.55>230.80>3032.35>FEDEX>2010-06-23 18:10:27>17855>17855>SHIPPED
16106>17856>2010-06-28 02:10:28>958.25>79.06>1038.31>COURIER>2010-06-28 02:10:28>17856>17856>PROCESSING
16107>17857>2010-06-03 05:10:21>7246.43>597.83>7847.26>FEDEX>2010-06-03 05:10:21>17857>17857>DENIED
16108>17858>2010-06-11 02:34:49>8918.79>735.80>9656.59>COURIER>2010-06-11 02:34:49>17858>17858>PROCESSING
16109>17859>2010-06-18 05:44:58>973.65>80.33>1057.98>AIR>2010-06-18 05:44:58>17859>17859>DENIED
16110>17860>2010-07-03 14:08:09>539.19>44.48>585.67>SHIP>2010-07-03 14:08:09>17860>17860>PENDING
16111>17861>2010-05-23 14:35:45>3377.19>278.62>3658.81>COURIER>2010-05-23 14:35:45>17861>17861>PROCESSING
16112>17863>2010-05-09 16:33:48>8789.01>725.09>9518.10>COURIER>2010-05-09 16:33:48>17863>17863>SHIPPED
16113>17864>2010-05-29 00:04:55>1925.60>158.86>2089.46>FEDEX>2010-05-29 00:04:55>17864>17864>DENIED
16114>17865>2010-05-25 04:44:04>8883.38>732.88>9618.26>AIR>2010-05-25 04:44:04>17865>17865>SHIPPED
16115>17866>2010-07-02 07:29:17>2817.17>232.42>3053.59>UPS>2010-07-02 07:29:17>17866>17866>PENDING
16116>17867>2010-06-29 06:27:40>7639.26>630.24>8272.50>MAIL>2010-06-29 06:27:40>17867>17867>PROCESSING
16117>17868>2010-07-02 03:53:00>1069.86>88.26>1159.12>COURIER>2010-07-02 03:53:00>17868>17868>SHIPPED
16118>17869>2010-05-18 19:52:21>969.29>79.97>1054.26>UPS>2010-05-18 19:52:21>17869>17869>PENDING
16119>17870>2010-06-29 02:52:22>9133.31>753.50>9889.81>FEDEX>2010-06-29 02:52:22>17870>17870>DENIED
16120>17871>2010-05-31 22:58:28>2584.37>213.21>2798.58>FEDEX>2010-05-31 22:58:28>17871>17871>DENIED
16121>17872>2010-06-12 01:33:21>9113.60>751.87>9866.47>MAIL>2010-06-12 01:33:21>17872>17872>DENIED
16122>17874>2010-06-15 20:16:00>7624.79>629.05>8257.84>MAIL>2010-06-15 20:16:00>17874>17874>PROCESSING
16123>17875>2010-06-05 09:32:41>2746.55>226.59>2977.14>AIR>2010-06-05 09:32:41>17875>17875>PROCESSING
16124>17876>2010-07-05 02:07:37>5845.16>482.23>6329.39>FEDEX>2010-07-05 02:07:37>17876>17876>PROCESSING
16125>17878>2010-05-18 20:18:54>1629.80>134.46>1769.26>FEDEX>2010-05-18 20:18:54>17878>17878>DENIED
16126>17879>2010-05-17 16:57:23>7.21>0.59>11.80>FEDEX>2010-05-17 16:57:23>17879>17879>SHIPPED
16127>17880>2010-05-11 10:52:31>7844.30>647.15>8495.45>UPS>2010-05-11 10:52:31>17880>17880>PENDING
16128>17881>2010-05-18 06:11:46>8220.46>678.19>8900.65>MAIL>2010-05-18 06:11:46>17881>17881>DENIED
16129>17882>2010-06-29 15:47:57>3470.47>286.31>3759.78>SHIP>2010-06-29 15:47:57>17882>17882>SHIPPED
16130>17883>2010-05-18 15:44:46>3993.41>329.46>4323.87>SHIP>2010-05-18 15:44:46>17883>17883>PROCESSING
16131>17884>2010-06-05 12:50:24>5209.75>429.80>5640.55>AIR>2010-06-05 12:50:24>17884>17884>DENIED
16132>17885>2010-06-23 13:02:27>5115.57>422.03>5541.60>FEDEX>2010-06-23 13:02:27>17885>17885>PENDING
16133>17886>2010-06-06 13:32:18>5802.19>478.68>6284.87>COURIER>2010-06-06 13:32:18>17886>17886>PROCESSING
16134>17887>2010-05-26 12:13:12>4186.08>345.35>4535.43>FEDEX>2010-05-26 12:13:12>17887>17887>PENDING
16135>17888>2010-06-16 01:07:55>3144.92>259.46>3405.38>MAIL>2010-06-16 01:07:55>17888>17888>SHIPPED
16136>17889>2010-05-27 00:05:36>157.05>12.96>175.01>MAIL>2010-05-27 00:05:36>17889>17889>PROCESSING
16137>17890>2010-06-17 12:45:28>4274.38>352.64>4630.02>FEDEX>2010-06-17 12:45:28>17890>17890>SHIPPED
16138>17891>2010-05-19 21:12:50>1681.52>138.73>1825.25>COURIER>2010-05-19 21:12:50>17891>17891>PROCESSING
16139>17892>2010-06-12 14:41:52>751.42>61.99>818.41>MAIL>2010-06-12 14:41:52>17892>17892>SHIPPED
16140>17893>2010-06-23 01:54:01>2834.22>233.82>3070.04>SHIP>2010-06-23 01:54:01>17893>17893>PENDING
16141>17894>2010-05-23 04:36:16>2138.05>176.39>2317.44>FEDEX>2010-05-23 04:36:16>17894>17894>SHIPPED
16142>17895>2010-06-04 07:29:55>9322.58>769.11>10093.69>FEDEX>2010-06-04 07:29:55>17895>17895>PROCESSING
16143>17896>2010-06-23 07:06:26>9361.55>772.33>10135.88>FEDEX>2010-06-23 07:06:26>17896>17896>DENIED
16144>17899>2010-06-26 23:23:42>2875.77>237.25>3118.02>COURIER>2010-06-26 23:23:42>17899>17899>DENIED
16145>17900>2010-06-20 04:28:52>8541.26>704.65>9246.91>FEDEX>2010-06-20 04:28:52>17900>17900>PENDING
16146>17901>2010-06-27 20:07:16>2273.62>187.57>2465.19>UPS>2010-06-27 20:07:16>17901>17901>DENIED
16147>17902>2010-05-17 01:36:36>6904.30>569.60>7476.90>COURIER>2010-05-17 01:36:36>17902>17902>PENDING
16148>17903>2010-05-11 22:53:56>9639.59>795.27>10439.86>AIR>2010-05-11 22:53:56>17903>17903>PENDING
16149>17904>2010-05-19 23:57:59>7566.06>624.20>8191.26>FEDEX>2010-05-19 23:57:59>17904>17904>DENIED
16150>17905>2010-06-03 21:40:09>403.01>33.25>440.26>SHIP>2010-06-03 21:40:09>17905>17905>PROCESSING
16151>17907>2010-06-01 01:35:54>6.06>0.50>8.56>AIR>2010-06-01 01:35:54>17907>17907>SHIPPED
16152>17908>2010-06-14 12:33:57>5952.84>491.11>6448.95>FEDEX>2010-06-14 12:33:57>17908>17908>PROCESSING
16153>17909>2010-06-29 20:22:52>767.26>63.30>835.56>MAIL>2010-06-29 20:22:52>17909>17909>SHIPPED
16154>17910>2010-05-30 07:32:14>8006.63>660.55>8669.18>MAIL>2010-05-30 07:32:14>17910>17910>PROCESSING
16155>17911>2010-06-18 10:19:41>6845.93>564.79>7411.72>SHIP>2010-06-18 10:19:41>17911>17911>SHIPPED
16156>17912>2010-05-27 08:13:27>1385.30>114.29>1500.59>MAIL>2010-05-27 08:13:27>17912>17912>SHIPPED
16157>17913>2010-05-28 04:26:36>3572.20>294.71>3870.91>MAIL>2010-05-28 04:26:36>17913>17913>PENDING
16158>17914>2010-05-30 18:58:23>5218.97>430.57>5651.54>FEDEX>2010-05-30 18:58:23>17914>17914>PROCESSING
16159>17915>2010-05-24 19:44:27>1879.33>155.04>2039.37>FEDEX>2010-05-24 19:44:27>17915>17915>PENDING
16160>17917>2010-06-18 23:25:32>8674.73>715.67>9392.40>COURIER>2010-06-18 23:25:32>17917>17917>SHIPPED
16161>17918>2010-05-22 12:40:28>5216.42>430.35>5647.77>AIR>2010-05-22 12:40:28>17918>17918>PROCESSING
16162>17919>2010-05-16 03:07:01>7845.29>647.24>8497.53>AIR>2010-05-16 03:07:01>17919>17919>DENIED
16163>17920>2010-06-24 09:29:38>254.60>21.00>277.60>AIR>2010-06-24 09:29:38>17920>17920>PROCESSING
16164>17923>2010-05-16 15:13:40>7559.23>623.64>8187.87>AIR>2010-05-16 15:13:40>17923>17923>PROCESSING
16165>17924>2010-06-20 22:31:10>4615.32>380.76>4998.08>SHIP>2010-06-20 22:31:10>17924>17924>DENIED
16166>17925>2010-05-31 14:52:28>5916.62>488.12>6408.74>MAIL>2010-05-31 14:52:28>17925>17925>PENDING
16167>17926>2010-06-19 14:35:02>43.40>3.58>50.98>AIR>2010-06-19 14:35:02>17926>17926>DENIED
16168>17927>2010-07-01 22:24:05>401.60>33.13>437.73>UPS>2010-07-01 22:24:05>17927>17927>PENDING
16169>17928>2010-07-05 21:51:27>8346.78>688.61>9037.39>MAIL>2010-07-05 21:51:27>17928>17928>SHIPPED
16170>17929>2010-06-05 13:26:42>9086.02>749.60>9839.62>AIR>2010-06-05 13:26:42>17929>17929>PENDING
16171>17930>2010-07-02 03:02:29>5252.56>433.34>5688.90>MAIL>2010-07-02 03:02:29>17930>17930>PROCESSING
16172>17931>2010-06-23 07:33:40>3994.97>329.59>4327.56>SHIP>2010-06-23 07:33:40>17931>17931>PROCESSING
16173>17933>2010-05-15 12:50:28>6194.18>511.02>6706.20>UPS>2010-05-15 12:50:28>17933>17933>SHIPPED
16174>17934>2010-06-25 17:56:53>9366.80>772.76>10142.56>FEDEX>2010-06-25 17:56:53>17934>17934>SHIPPED
16175>17935>2010-06-11 13:46:04>2898.01>239.09>3138.10>COURIER>2010-06-11 13:46:04>17935>17935>PROCESSING
16176>17936>2010-06-15 16:57:28>6419.20>529.58>6951.78>SHIP>2010-06-15 16:57:28>17936>17936>PENDING
16177>17937>2010-05-11 00:49:43>686.34>56.62>746.96>UPS>2010-05-11 00:49:43>17937>17937>SHIPPED
16178>17939>2010-07-01 06:16:49>4012.15>331.00>4345.15>COURIER>2010-07-01 06:16:49>17939>17939>DENIED
16179>17940>2010-06-01 16:49:46>6270.32>517.30>6789.62>UPS>2010-06-01 16:49:46>17940>17940>DENIED
16180>17942>2010-05-31 03:02:24>929.50>76.68>1008.18>MAIL>2010-05-31 03:02:24>17942>17942>PENDING
16181>17943>2010-06-09 13:47:22>4387.96>362.01>4753.97>SHIP>2010-06-09 13:47:22>17943>17943>PROCESSING
16182>17944>2010-06-13 00:24:13>113.21>9.34>124.55>COURIER>2010-06-13 00:24:13>17944>17944>PROCESSING
16183>17945>2010-06-23 18:21:48>4597.67>379.31>4981.98>MAIL>2010-06-23 18:21:48>17945>17945>DENIED
16184>17946>2010-06-11 01:33:29>7952.86>656.11>8610.97>MAIL>2010-06-11 01:33:29>17946>17946>PENDING
16185>17947>2010-05-18 06:37:21>8049.21>664.06>8716.27>MAIL>2010-05-18 06:37:21>17947>17947>PROCESSING
16186>17948>2010-06-02 15:02:05>2684.02>221.43>2906.45>MAIL>2010-06-02 15:02:05>17948>17948>PROCESSING
16187>17949>2010-06-27 15:13:23>4678.33>385.96>5066.29>COURIER>2010-06-27 15:13:23>17949>17949>PENDING
16188>17950>2010-06-22 12:13:57>8120.03>669.90>8791.93>FEDEX>2010-06-22 12:13:57>17950>17950>SHIPPED
16189>17952>2010-06-12 06:44:30>7021.70>579.29>7604.99>FEDEX>2010-06-12 06:44:30>17952>17952>SHIPPED
16190>17953>2010-05-12 02:56:36>8870.82>731.84>9607.66>MAIL>2010-05-12 02:56:36>17953>17953>DENIED
16191>17954>2010-07-06 12:28:38>2401.74>198.14>2603.88>FEDEX>2010-07-06 12:28:38>17954>17954>PROCESSING
16192>17955>2010-06-28 12:00:29>7524.60>620.78>8148.38>COURIER>2010-06-28 12:00:29>17955>17955>DENIED
16193>17956>2010-05-17 05:44:30>3370.01>278.03>3651.04>COURIER>2010-05-17 05:44:30>17956>17956>DENIED
16194>17957>2010-05-09 05:44:31>399.34>32.95>433.29>UPS>2010-05-09 05:44:31>17957>17957>SHIPPED
16195>17958>2010-05-17 07:37:09>9391.00>774.76>10168.76>UPS>2010-05-17 07:37:09>17958>17958>DENIED
16196>17959>2010-05-09 23:49:17>2101.73>173.39>2278.12>UPS>2010-05-09 23:49:17>17959>17959>SHIPPED
16197>17960>2010-07-01 06:22:07>8895.51>733.88>9633.39>COURIER>2010-07-01 06:22:07>17960>17960>PENDING
16198>17961>2010-06-12 04:26:10>2089.70>172.40>2266.10>MAIL>2010-06-12 04:26:10>17961>17961>PROCESSING
16199>17963>2010-07-03 05:55:57>9546.55>787.59>10337.14>SHIP>2010-07-03 05:55:57>17963>17963>SHIPPED
16200>17964>2010-06-17 02:58:26>1702.34>140.44>1843.78>AIR>2010-06-17 02:58:26>17964>17964>PROCESSING
16201>17965>2010-05-25 04:43:09>7441.96>613.96>8057.92>MAIL>2010-05-25 04:43:09>17965>17965>PROCESSING
16202>17966>2010-06-07 13:11:27>8186.13>675.36>8864.49>MAIL>2010-06-07 13:11:27>17966>17966>DENIED
16203>17967>2010-05-20 08:36:42>2768.36>228.39>3000.75>FEDEX>2010-05-20 08:36:42>17967>17967>PENDING
16204>17968>2010-06-12 08:25:28>722.51>59.61>785.12>UPS>2010-06-12 08:25:28>17968>17968>DENIED
16205>17970>2010-05-12 00:37:13>6883.79>567.91>7456.70>SHIP>2010-05-12 00:37:13>17970>17970>SHIPPED
16206>17971>2010-05-25 10:54:44>0.13>0.01>1.14>FEDEX>2010-05-25 10:54:44>17971>17971>DENIED
16207>17972>2010-07-05 13:39:47>1954.23>161.22>2119.45>COURIER>2010-07-05 13:39:47>17972>17972>PROCESSING
16208>17973>2010-07-01 19:04:20>6358.61>524.59>6888.20>UPS>2010-07-01 19:04:20>17973>17973>SHIPPED
16209>17974>2010-06-19 00:16:45>4421.54>364.78>4790.32>MAIL>2010-06-19 00:16:45>17974>17974>PENDING
16210>17975>2010-06-09 07:34:56>1869.14>154.20>2025.34>COURIER>2010-06-09 07:34:56>17975>17975>DENIED
16211>17976>2010-05-30 18:13:29>237.51>19.59>258.10>AIR>2010-05-30 18:13:29>17976>17976>PENDING
16212>17977>2010-06-16 11:50:16>4679.21>386.03>5068.24>FEDEX>2010-06-16 11:50:16>17977>17977>PROCESSING
16213>17978>2010-05-18 12:25:53>5877.14>484.86>6365.00>AIR>2010-05-18 12:25:53>17978>17978>SHIPPED
16214>17979>2010-05-30 08:56:13>9470.29>781.30>10254.59>UPS>2010-05-30 08:56:13>17979>17979>DENIED
16215>17981>2010-05-22 07:14:20>653.92>53.95>708.87>AIR>2010-05-22 07:14:20>17981>17981>SHIPPED
16216>17982>2010-05-18 13:57:09>3700.33>305.28>4010.61>UPS>2010-05-18 13:57:09>17982>17982>SHIPPED
16217>17983>2010-06-25 05:46:20>1276.33>105.30>1382.63>SHIP>2010-06-25 05:46:20>17983>17983>PENDING
16218>17984>2010-05-09 11:26:35>9584.38>790.71>10379.09>COURIER>2010-05-09 11:26:35>17984>17984>PENDING
16219>17985>2010-06-20 21:40:01>4600.17>379.51>4983.68>AIR>2010-06-20 21:40:01>17985>17985>PROCESSING
16220>17986>2010-06-10 06:59:37>2667.69>220.08>2890.77>SHIP>2010-06-10 06:59:37>17986>17986>PENDING
16221>17987>2010-06-28 17:30:24>785.63>64.81>853.44>FEDEX>2010-06-28 17:30:24>17987>17987>PENDING
16222>17988>2010-06-07 11:35:17>9820.07>810.16>10635.23>FEDEX>2010-06-07 11:35:17>17988>17988>PROCESSING
16223>17989>2010-05-23 15:13:03>7532.39>621.42>8155.81>FEDEX>2010-05-23 15:13:03>17989>17989>DENIED
16224>17990>2010-06-25 14:58:51>8862.75>731.18>9598.93>UPS>2010-06-25 14:58:51>17990>17990>SHIPPED
16225>17991>2010-07-01 02:52:46>224.19>18.50>245.69>COURIER>2010-07-01 02:52:46>17991>17991>PENDING
16226>17992>2010-07-06 10:15:41>8068.90>665.68>8737.58>MAIL>2010-07-06 10:15:41>17992>17992>SHIPPED
16227>17993>2010-05-17 13:10:32>3542.75>292.28>3837.03>SHIP>2010-05-17 13:10:32>17993>17993>PENDING
16228>17994>2010-05-16 06:36:43>9832.96>811.22>10645.18>MAIL>2010-05-16 06:36:43>17994>17994>PENDING
16229>17995>2010-06-28 21:14:00>292.95>24.17>319.12>FEDEX>2010-06-28 21:14:00>17995>17995>SHIPPED
16230>17996>2010-06-09 18:19:34>6923.33>571.17>7498.50>MAIL>2010-06-09 18:19:34>17996>17996>DENIED
16231>17997>2010-05-19 20:11:08>3625.29>299.09>3927.38>MAIL>2010-05-19 20:11:08>17997>17997>PENDING
16232>17998>2010-05-17 16:12:50>233.87>19.29>254.16>FEDEX>2010-05-17 16:12:50>17998>17998>SHIPPED
16233>17999>2010-05-25 00:48:09>4072.22>335.96>4411.18>COURIER>2010-05-25 00:48:09>17999>17999>PENDING
16234>18000>2010-05-28 22:51:11>5535.41>456.67>5993.08>COURIER>2010-05-28 22:51:11>18000>18000>DENIED
16235>18001>2010-05-13 20:02:28>6153.48>507.66>6664.14>COURIER>2010-05-13 20:02:28>18001>18001>PROCESSING
16236>18002>2010-06-28 09:14:35>6619.49>546.11>7169.60>SHIP>2010-06-28 09:14:35>18002>18002>PENDING
16237>18003>2010-06-19 05:52:27>8254.54>681.00>8940.54>UPS>2010-06-19 05:52:27>18003>18003>PENDING
16238>18004>2010-05-11 14:17:58>5816.02>479.82>6300.84>AIR>2010-05-11 14:17:58>18004>18004>PENDING
16239>18005>2010-06-12 10:41:46>7042.64>581.02>7626.66>FEDEX>2010-06-12 10:41:46>18005>18005>PENDING
